ID_employe,Age,Attrition,BusinessTravel,Department,Education,EnvironmentSatisfaction,Gender,JobInvolvement,Job Role,JobSatisfaction,PerformanceRating,WorkLifeBalance,MaritalStatus,StockOption,OverTime,PercentSalaryHike,NumCompaniesWorked,TotalWorkingYears,YearsSinceLastPromotion,YearsWithCurrManager,DistanceFromHome,HourlyRate,DailyRate,MonthlyRate,Salary,TrainingTimesLastYear,DateToday,DateBirth,DateStart,DateDeparture,YearsAtCompany,AgeGroup,TerminationType,AgeHire,HireType,YearsAtCompany Group,EmploymentType
1309,32,Yes,Travel_Rarely,Research & Development,College,Very High,Male,High,Laboratory Technician,High,Excellent,Better,Married,Low,No,18,1,10,1,1,7,79,1089,22845,4883,3,31/07/2022,17/10/1990,10/11/2010,15/11/2019,9,3_Between 30 and 40,1,23,1,4_Between 5-10 years,Full-time
1,41,Yes,Travel_Rarely,Sales,College,Medium,Female,High,Sales Executive,Very High,Excellent,Bad,Single,None,Yes,11,8,8,0,5,1,94,1102,19479,5993,0,31/07/2022,15/08/1981,31/07/2014,25/11/2019,5,4_Between 40 and 50,1,36,1,3_Between 3-5 years,Full-time
840,49,Yes,Travel_Rarely,Sales,Bachelor,High,Female,High,Sales Executive,Very High,Excellent,Best,Married,Mid,No,18,1,9,7,7,11,43,1184,5860,7654,3,31/07/2022,11/10/1973,12/12/2010,05/12/2019,9,4_Between 40 and 50,1,40,1,4_Between 5-10 years,Contractor
1017,30,Yes,Travel_Frequently,Research & Development,Bachelor,Medium,Female,High,Laboratory Technician,Medium,Excellent,Better,Single,None,No,17,0,4,1,2,5,60,109,25725,2422,3,31/07/2022,11/12/1992,11/09/2017,07/12/2019,2,3_Between 30 and 40,1,28,2,2_Between 1-3 years,Full-time
848,26,Yes,Travel_Frequently,Research & Development,College,High,Female,Medium,Research Scientist,High,Good,Better,Married,Low,Yes,14,1,8,1,7,5,88,887,20898,2366,2,31/07/2022,13/11/1996,28/11/2012,08/12/2019,7,2_Between 20 and 30,2,19,1,4_Between 5-10 years,Full-time
2044,50,Yes,Travel_Frequently,Sales,Master,Medium,Male,High,Sales Executive,High,Excellent,Better,Divorced,Mid,No,12,7,12,0,1,1,94,878,14255,6728,3,31/07/2022,09/06/1973,29/03/2014,26/12/2019,6,5_Between 50 and 60,1,44,1,4_Between 5-10 years,Full-time
33,32,Yes,Travel_Frequently,Sales,Bachelor,Low,Male,High,Sales Executive,Medium,Excellent,Better,Single,None,No,18,1,8,7,7,4,56,143,9558,9355,5,31/07/2022,01/08/1980,07/02/2012,20/01/2020,8,3_Between 30 and 40,1,24,1,4_Between 5-10 years,Full-time
376,47,Yes,Non-Travel,Sales,Bachelor,High,Male,High,Sales Executive,Low,Low,Good,Single,None,Yes,12,0,22,13,14,12,44,481,2447,13758,2,31/07/2022,23/10/1975,04/08/1999,01/02/2020,21,4_Between 40 and 50,2,26,1,7_15+ years,Full-time
741,28,Yes,Travel_Rarely,Research & Development,Below College,High,Male,High,Laboratory Technician,High,Good,Better,Single,None,No,12,1,2,0,0,8,80,247,13556,1904,0,31/07/2022,11/12/1994,14/11/2018,06/02/2020,1,2_Between 20 and 30,1,27,1,2_Between 1-3 years,Contractor
819,33,Yes,Travel_Rarely,Sales,Bachelor,Low,Male,High,Sales Representative,High,Excellent,Best,Married,Low,No,15,3,5,1,2,1,92,1496,15747,2909,3,31/07/2022,28/10/1989,10/07/2017,08/02/2020,3,3_Between 30 and 40,1,30,2,2_Between 1-3 years,Full-time
394,26,Yes,Travel_Rarely,Research & Development,Master,Low,Male,High,Laboratory Technician,Medium,Excellent,Better,Divorced,Low,Yes,13,2,5,0,2,16,45,1449,14180,2373,2,31/07/2022,12/07/1997,10/07/2017,14/02/2020,3,2_Between 20 and 30,1,23,1,2_Between 1-3 years,Full-time
478,21,Yes,Travel_Frequently,Sales,Below College,Low,Female,Medium,Sales Representative,Medium,Excellent,Better,Single,None,Yes,11,1,3,1,1,1,99,756,9150,2174,3,31/07/2022,08/06/2002,21/07/2019,16/02/2020,1,2_Between 20 and 30,1,20,1,2_Between 1-3 years,Full-time
165,58,Yes,Travel_Rarely,Sales,Bachelor,Medium,Female,Medium,Sales Representative,High,Low,Better,Divorced,High,Yes,19,6,5,0,2,1,48,341,23522,2800,3,31/07/2022,22/07/1965,19/03/2017,21/02/2020,3,5_Between 50 and 60,2,55,1,2_Between 1-3 years,Full-time
47,50,Yes,Travel_Rarely,Human Resources,Master,High,Male,High,Human Resources,Low,Outstanding,Better,Divorced,None,Yes,22,4,7,0,2,6,63,807,23648,2073,3,31/07/2022,30/09/1972,17/01/2018,21/02/2020,2,5_Between 50 and 60,1,48,1,2_Between 1-3 years,Full-time
65,28,Yes,Travel_Rarely,Sales,College,Medium,Female,High,Sales Representative,Very High,Excellent,Best,Single,None,Yes,12,1,2,0,0,3,70,544,18420,1569,2,31/07/2022,24/01/1995,05/05/2019,27/02/2020,1,2_Between 20 and 30,1,27,1,2_Between 1-3 years,Full-time
590,34,Yes,Travel_Frequently,Research & Development,College,Low,Female,Low,Research Scientist,Medium,Good,Better,Single,None,Yes,13,7,10,3,4,1,67,654,3872,2216,4,31/07/2022,27/09/1988,24/03/2014,28/02/2020,6,3_Between 30 and 40,1,28,1,4_Between 5-10 years,Full-time
488,41,Yes,Travel_Frequently,Sales,College,Low,Male,Medium,Sales Representative,Low,Excellent,Better,Married,None,No,12,3,6,2,2,9,68,383,15182,4400,2,31/07/2022,17/01/1982,29/09/2017,28/02/2020,2,4_Between 40 and 50,1,39,1,2_Between 1-3 years,Contractor
133,37,Yes,Travel_Rarely,Sales,Bachelor,High,Male,High,Sales Representative,Very High,Outstanding,Better,Divorced,Low,Yes,21,1,3,0,2,7,99,427,25103,2275,2,31/07/2022,18/11/1985,11/07/2017,28/02/2020,3,3_Between 30 and 40,1,34,1,2_Between 1-3 years,Full-time
555,34,Yes,Travel_Frequently,Human Resources,Bachelor,Medium,Female,High,Human Resources,Low,Excellent,Better,Divorced,High,Yes,15,9,11,0,2,23,43,988,11533,9950,2,31/07/2022,12/07/1989,10/05/2017,29/02/2020,3,3_Between 30 and 40,1,31,2,2_Between 1-3 years,Contractor
720,24,Yes,Travel_Rarely,Research & Development,Bachelor,Low,Male,High,Laboratory Technician,Low,Good,Best,Married,None,No,12,4,10,1,2,3,89,935,14669,2362,4,31/07/2022,23/09/1998,21/10/2017,28/03/2020,2,2_Between 20 and 30,1,22,1,2_Between 1-3 years,Full-time
881,35,Yes,Travel_Frequently,Sales,College,Low,Male,Low,Sales Executive,Medium,Excellent,Better,Single,None,No,15,6,10,0,0,1,34,964,12147,6735,2,31/07/2022,14/02/1988,12/04/2018,09/04/2020,2,3_Between 30 and 40,2,33,2,2_Between 1-3 years,Full-time
926,22,Yes,Travel_Rarely,Research & Development,Below College,Medium,Female,Low,Research Scientist,Low,Outstanding,Better,Single,None,Yes,22,1,10,6,7,16,72,1125,4681,3919,5,31/07/2022,09/12/2000,15/07/2010,05/05/2020,10,2_Between 20 and 30,1,12,1,5_Between 10-15 years,Full-time
932,39,Yes,Travel_Rarely,Sales,Bachelor,Low,Female,High,Sales Executive,Low,Good,Better,Single,None,No,15,5,6,0,2,16,69,118,26507,5324,3,31/07/2022,30/09/1983,16/08/2017,09/05/2020,3,3_Between 30 and 40,1,36,2,2_Between 1-3 years,Full-time
1439,25,Yes,Travel_Rarely,Sales,Bachelor,Medium,Male,Medium,Sales Executive,Low,Excellent,Better,Married,Low,No,11,1,10,6,7,1,64,740,5323,9714,4,31/07/2022,21/07/1998,29/07/2011,08/06/2020,9,2_Between 20 and 30,1,16,1,4_Between 5-10 years,Full-time
1037,26,Yes,Non-Travel,Sales,Bachelor,Very High,Female,High,Sales Representative,Medium,Good,Best,Single,None,Yes,11,1,3,2,2,1,54,1060,8319,2302,2,31/07/2022,14/10/1996,30/06/2017,15/06/2020,3,2_Between 20 and 30,1,23,2,2_Between 1-3 years,Contractor
1160,31,Yes,Travel_Frequently,Sales,College,Low,Male,Medium,Sales Representative,High,Excellent,Better,Married,None,Yes,14,1,3,0,2,3,86,869,3810,2683,2,31/07/2022,28/08/1991,09/06/2018,16/06/2020,2,3_Between 30 and 40,2,29,1,2_Between 1-3 years,Full-time
896,29,Yes,Travel_Rarely,Research & Development,Master,Very High,Female,High,Research Scientist,Medium,Good,Good,Divorced,Low,Yes,19,1,10,7,8,25,96,130,16612,2022,3,31/07/2022,14/12/1993,24/05/2010,17/06/2020,10,2_Between 20 and 30,1,19,1,5_Between 10-15 years,Full-time
922,20,Yes,Travel_Rarely,Research & Development,Below College,Medium,Female,High,Manufacturing Director,High,Excellent,Best,Married,Low,Yes,19,0,4,0,2,3,34,617,10022,4171,3,31/07/2022,22/05/2003,12/07/2017,22/06/2020,3,2_Between 20 and 30,1,17,2,2_Between 1-3 years,Full-time
1167,42,Yes,Travel_Frequently,Research & Development,Master,Very High,Female,High,Healthcare Representative,Very High,Outstanding,Good,Married,Low,No,12,1,8,5,5,23,94,147,3465,10312,3,31/07/2022,09/03/1981,20/07/2015,24/06/2020,5,4_Between 40 and 50,1,37,1,3_Between 3-5 years,Full-time
1331,31,Yes,Travel_Frequently,Research & Development,College,High,Male,Medium,Laboratory Technician,Low,Excellent,Good,Single,None,No,11,7,8,0,0,2,38,289,5355,2561,2,31/07/2022,22/03/1992,02/03/2020,26/06/2020,0,3_Between 30 and 40,2,31,2,1_Less than 1 year,Full-time
1333,44,Yes,Travel_Rarely,Research & Development,Bachelor,Very High,Male,High,Laboratory Technician,Low,Outstanding,Bad,Married,None,Yes,21,7,8,1,1,6,70,1122,4303,2404,2,31/07/2022,25/10/1978,09/04/2019,27/06/2020,1,4_Between 40 and 50,1,43,2,2_Between 1-3 years,Full-time
1156,18,Yes,Non-Travel,Sales,Master,Low,Male,Very High,Sales Executive,High,Excellent,Good,Single,None,Yes,17,6,24,3,8,13,85,267,9277,13695,2,31/07/2022,25/04/2005,29/07/2001,30/06/2020,19,1_Below 20,1,-1,1,7_15+ years,Full-time
1372,55,Yes,Travel_Rarely,Research & Development,Master,High,Male,High,Laboratory Technician,High,Excellent,Good,Single,None,Yes,13,1,2,2,2,5,50,1434,11179,3441,3,31/07/2022,17/08/1967,06/10/2018,01/08/2020,2,5_Between 50 and 60,2,53,1,2_Between 1-3 years,Contractor
1405,27,Yes,Travel_Rarely,Sales,Bachelor,Low,Female,High,Sales Executive,Low,Outstanding,Good,Single,None,Yes,20,2,11,0,0,16,74,211,10092,8564,2,31/07/2022,29/12/1995,28/11/2018,14/08/2020,2,2_Between 20 and 30,1,25,1,2_Between 1-3 years,Full-time
1467,34,Yes,Travel_Rarely,Research & Development,College,Very High,Female,High,Healthcare Representative,Medium,Outstanding,Best,Married,Low,No,22,4,13,3,7,21,66,261,10842,8926,2,31/07/2022,01/10/1988,18/07/2012,28/09/2020,8,3_Between 30 and 40,1,26,1,4_Between 5-10 years,Full-time
1486,28,Yes,Travel_Frequently,Sales,College,Very High,Female,High,Sales Executive,High,Excellent,Better,Single,None,Yes,11,3,6,1,1,13,84,1475,23352,9854,0,31/07/2022,13/12/1994,03/06/2019,02/10/2020,1,2_Between 20 and 30,1,27,1,2_Between 1-3 years,Full-time
1504,28,Yes,Travel_Frequently,Sales,College,Low,Female,High,Sales Executive,High,Low,Better,Single,None,No,14,9,4,2,0,3,65,693,24785,4577,3,31/07/2022,07/10/1994,14/02/2019,05/10/2020,2,2_Between 20 and 30,2,26,1,2_Between 1-3 years,Contractor
1562,30,Yes,Travel_Rarely,Research & Development,Master,Low,Male,High,Research Scientist,Very High,Good,Best,Married,High,Yes,14,9,4,1,1,1,36,1092,26124,4787,3,31/07/2022,04/01/1993,01/05/2019,05/10/2020,1,3_Between 30 and 40,2,29,1,2_Between 1-3 years,Full-time
1624,18,Yes,Travel_Frequently,Research & Development,Master,Low,Male,High,Manager,Medium,Good,Good,Married,Low,Yes,12,1,10,9,9,29,88,666,10268,11849,2,31/07/2022,03/06/2005,16/05/2011,22/10/2020,9,1_Below 20,1,9,1,4_Between 5-10 years,Full-time
1649,40,Yes,Travel_Rarely,Human Resources,Master,Low,Female,High,Human Resources,High,Good,Better,Married,None,No,15,1,2,2,2,9,52,1107,3072,2742,0,31/07/2022,27/05/1983,01/11/2018,23/10/2020,2,4_Between 40 and 50,1,38,1,2_Between 1-3 years,Full-time
1421,29,Yes,Travel_Frequently,Human Resources,Bachelor,Low,Male,Medium,Human Resources,Low,Excellent,Better,Divorced,High,Yes,15,4,4,1,0,13,56,350,3157,2335,3,31/07/2022,14/07/1994,22/08/2019,31/10/2020,1,2_Between 20 and 30,1,28,2,2_Between 1-3 years,Contractor
1702,23,Yes,Travel_Rarely,Sales,College,Very High,Female,Low,Sales Representative,High,Good,Good,Divorced,Low,No,16,0,3,1,0,6,33,296,12253,2351,3,31/07/2022,10/06/2000,05/03/2019,31/10/2020,2,2_Between 20 and 30,1,21,1,2_Between 1-3 years,Contractor
1734,32,Yes,Travel_Rarely,Sales,College,Medium,Male,Low,Sales Executive,Low,Excellent,Better,Single,None,No,18,8,7,1,1,29,79,265,21813,4969,6,31/07/2022,07/01/1991,14/06/2019,05/11/2020,1,3_Between 30 and 40,1,31,1,2_Between 1-3 years,Contractor
1758,33,Yes,Travel_Rarely,Research & Development,Bachelor,Low,Male,High,Laboratory Technician,Low,Low,Bad,Single,None,Yes,14,3,10,0,3,7,73,1329,3339,2166,3,31/07/2022,24/07/1990,12/08/2017,20/11/2020,3,3_Between 30 and 40,1,30,1,2_Between 1-3 years,Contractor
1844,29,Yes,Travel_Rarely,Research & Development,Below College,High,Female,High,Healthcare Representative,Very High,Excellent,Better,Single,None,Yes,12,0,9,7,7,14,84,337,22930,7553,1,31/07/2022,18/11/1993,31/12/2012,15/12/2020,8,2_Between 20 and 30,1,21,1,4_Between 5-10 years,Full-time
1821,46,Yes,Travel_Rarely,Research & Development,Bachelor,High,Male,High,Laboratory Technician,High,Good,Good,Married,Low,No,12,1,2,1,1,15,72,874,6233,2610,5,31/07/2022,16/03/1977,29/07/2019,15/12/2020,1,4_Between 40 and 50,1,45,1,2_Between 1-3 years,Full-time
1933,28,Yes,Travel_Rarely,Research & Development,Master,Very High,Female,High,Research Scientist,High,Excellent,Better,Single,None,Yes,13,1,8,7,7,17,51,135,25681,2394,2,31/07/2022,28/11/1994,16/09/2013,18/12/2020,7,2_Between 20 and 30,1,21,1,4_Between 5-10 years,Full-time
2027,29,Yes,Travel_Rarely,Sales,Bachelor,High,Female,Medium,Sales Representative,High,Good,Good,Single,None,No,13,1,2,0,1,2,49,500,22052,2044,3,31/07/2022,13/11/1993,02/12/2019,21/12/2020,1,2_Between 20 and 30,1,28,1,2_Between 1-3 years,Contractor
752,42,Yes,Travel_Frequently,Research & Development,Bachelor,High,Male,Very High,Research Scientist,High,Good,Better,Divorced,None,Yes,12,6,7,2,2,19,57,933,20366,2759,2,31/07/2022,06/01/1981,13/01/2019,05/01/2021,2,4_Between 40 and 50,1,40,2,2_Between 1-3 years,Full-time
593,22,Yes,Travel_Frequently,Research & Development,Below College,High,Male,Medium,Laboratory Technician,High,Excellent,Better,Single,None,No,16,5,4,1,2,4,99,1368,9129,3894,3,31/07/2022,13/04/2001,02/07/2019,08/01/2021,2,2_Between 20 and 30,2,20,1,2_Between 1-3 years,Full-time
1645,35,Yes,Travel_Rarely,Sales,College,Low,Male,Low,Sales Executive,Very High,Good,Good,Divorced,Mid,Yes,14,6,7,2,2,15,59,763,22098,5440,2,31/07/2022,03/12/1987,15/02/2019,16/01/2021,2,3_Between 30 and 40,1,33,2,2_Between 1-3 years,Full-time
828,28,Yes,Travel_Rarely,Research & Development,Master,High,Male,High,Research Scientist,High,Excellent,Good,Single,None,No,17,6,5,1,1,2,46,890,16374,4382,3,31/07/2022,14/12/1994,27/07/2019,24/01/2021,1,2_Between 20 and 30,1,27,2,2_Between 1-3 years,Full-time
235,19,Yes,Travel_Frequently,Sales,Below College,High,Female,Low,Sales Representative,Low,Outstanding,Best,Single,None,No,21,0,1,0,0,1,100,602,20989,2325,5,31/07/2022,25/10/2003,16/09/2020,26/01/2021,0,1_Below 20,1,19,2,1_Less than 1 year,Full-time
1464,31,Yes,Travel_Frequently,Research & Development,Bachelor,Medium,Male,High,Laboratory Technician,Very High,Excellent,Bad,Married,Low,Yes,13,6,7,1,1,2,94,523,21081,3722,2,31/07/2022,15/12/1991,06/09/2019,31/01/2021,1,3_Between 30 and 40,1,30,2,2_Between 1-3 years,Full-time
825,58,Yes,Travel_Rarely,Research & Development,Master,Very High,Male,High,Research Director,Medium,Excellent,Better,Single,None,Yes,12,7,40,13,8,2,31,286,25761,19246,2,31/07/2022,01/08/1965,23/06/1990,07/02/2021,31,5_Between 50 and 60,2,27,1,7_15+ years,Full-time
927,41,Yes,Travel_Rarely,Research & Development,Master,Medium,Female,Low,Laboratory Technician,Very High,Low,Good,Divorced,Low,Yes,13,4,10,1,0,2,57,1085,17725,2778,1,31/07/2022,10/11/1981,09/07/2014,18/02/2021,7,4_Between 40 and 50,1,34,1,4_Between 5-10 years,Contractor
1108,33,Yes,Travel_Rarely,Research & Development,Bachelor,Low,Male,Medium,Research Scientist,Medium,Outstanding,Better,Single,None,Yes,20,4,5,1,1,25,55,1017,2993,2313,0,31/07/2022,22/04/1990,04/10/2019,19/02/2021,1,3_Between 30 and 40,1,32,1,2_Between 1-3 years,Full-time
1077,20,Yes,Travel_Frequently,Sales,Bachelor,Very High,Female,High,Sales Representative,Very High,Excellent,Better,Single,None,Yes,14,1,2,0,1,9,54,769,17205,2323,3,31/07/2022,08/02/2003,09/11/2019,21/02/2021,1,2_Between 20 and 30,1,19,1,2_Between 1-3 years,Full-time
1752,29,Yes,Travel_Rarely,Sales,Bachelor,Medium,Female,Low,Sales Representative,Medium,Low,Better,Single,None,No,13,1,2,2,2,9,52,428,14630,2760,3,31/07/2022,07/09/1993,09/04/2019,07/03/2021,2,2_Between 20 and 30,2,27,1,2_Between 1-3 years,Full-time
565,29,Yes,Travel_Rarely,Research & Development,Doctor,High,Female,Medium,Research Scientist,Medium,Excellent,Best,Married,None,No,16,5,6,1,1,25,71,408,18300,2546,2,31/07/2022,19/08/1993,03/07/2019,26/03/2021,2,2_Between 20 and 30,1,27,1,2_Between 1-3 years,Full-time
1968,53,Yes,Travel_Rarely,Sales,Master,Low,Male,High,Sales Executive,Low,Good,Good,Single,None,Yes,13,6,15,1,1,24,66,1168,5843,10448,2,31/07/2022,02/01/1970,10/01/2020,05/04/2021,1,5_Between 50 and 60,2,52,2,2_Between 1-3 years,Full-time
1175,28,Yes,Travel_Rarely,Research & Development,Below College,High,Female,High,Laboratory Technician,Very High,Excellent,Good,Married,None,Yes,11,1,1,0,0,12,79,1485,22955,2515,4,31/07/2022,21/05/1995,01/08/2020,10/04/2021,1,2_Between 20 and 30,1,27,1,2_Between 1-3 years,Contractor
58,41,Yes,Travel_Rarely,Research & Development,Bachelor,Medium,Female,High,Research Director,High,Excellent,Better,Married,None,No,12,1,23,15,8,12,49,1360,16280,19545,0,31/07/2022,08/07/1982,17/12/1999,05/05/2021,21,4_Between 40 and 50,1,20,1,7_15+ years,Full-time
405,18,Yes,Travel_Rarely,Research & Development,Bachelor,High,Male,High,Laboratory Technician,High,Good,Better,Single,None,No,13,1,1,0,0,3,54,230,25233,1420,2,31/07/2022,12/12/2004,10/12/2020,05/05/2021,0,1_Below 20,1,18,1,1_Less than 1 year,Full-time
1279,21,Yes,Travel_Frequently,Research & Development,College,Low,Female,Medium,Laboratory Technician,High,Outstanding,Bad,Single,None,No,20,1,2,2,2,10,45,251,25308,2625,2,31/07/2022,12/09/2001,17/10/2019,04/06/2021,2,2_Between 20 and 30,1,19,1,2_Between 1-3 years,Full-time
45,24,Yes,Travel_Rarely,Research & Development,Bachelor,Medium,Male,High,Research Scientist,Very High,Excellent,Good,Married,Low,Yes,16,2,6,1,0,1,61,813,3020,2293,2,31/07/2022,23/03/1999,13/01/2020,09/06/2021,1,2_Between 20 and 30,1,23,2,2_Between 1-3 years,Full-time
1203,22,Yes,Travel_Frequently,Research & Development,Master,High,Male,Medium,Research Scientist,Very High,Good,Better,Married,Low,Yes,11,0,1,0,0,3,48,1256,4223,2853,5,31/07/2022,21/10/2000,21/02/2021,11/06/2021,0,2_Between 20 and 30,1,22,1,1_Less than 1 year,Full-time
1113,50,Yes,Travel_Frequently,Sales,Master,Very High,Male,High,Sales Executive,High,Excellent,Better,Single,None,Yes,14,3,5,0,0,1,81,959,17251,4728,4,31/07/2022,14/10/1972,02/02/2021,23/06/2021,0,5_Between 50 and 60,1,50,1,1_Less than 1 year,Contractor
1219,24,Yes,Travel_Rarely,Research & Development,College,Very High,Female,High,Laboratory Technician,Medium,Low,Bad,Married,Low,No,13,1,1,0,0,17,97,984,3372,2210,3,31/07/2022,04/02/1999,07/04/2021,11/07/2021,0,2_Between 20 and 30,2,24,1,1_Less than 1 year,Full-time
175,31,Yes,Travel_Rarely,Sales,Bachelor,Medium,Female,Low,Sales Executive,High,Good,Better,Married,Low,Yes,11,3,4,2,2,20,71,542,24788,4559,2,31/07/2022,17/08/1991,05/09/2019,12/07/2021,2,3_Between 30 and 40,1,29,1,2_Between 1-3 years,Full-time
538,25,Yes,Travel_Rarely,Research & Development,Bachelor,Low,Male,High,Laboratory Technician,Low,Good,Better,Married,Low,No,13,5,6,0,2,3,91,688,9396,4031,5,31/07/2022,18/08/1997,19/12/2019,14/07/2021,2,2_Between 20 and 30,1,23,1,2_Between 1-3 years,Full-time
1733,36,Yes,Travel_Rarely,Sales,Doctor,Medium,Male,Medium,Sales Executive,Low,Excellent,Better,Divorced,High,Yes,13,5,16,2,2,13,96,1456,8658,6134,3,31/07/2022,22/01/1987,25/07/2019,18/07/2021,2,3_Between 30 and 40,1,34,1,2_Between 1-3 years,Contractor
1862,32,Yes,Travel_Rarely,Sales,Master,High,Male,Medium,Sales Executive,Medium,Excellent,Good,Single,None,Yes,12,7,7,2,2,2,82,414,26186,9907,3,31/07/2022,11/07/1991,02/08/2019,18/07/2021,2,3_Between 30 and 40,1,30,1,2_Between 1-3 years,Full-time
1667,35,Yes,Travel_Frequently,Sales,Master,Very High,Male,High,Sales Executive,Very High,Outstanding,Best,Single,None,Yes,24,3,13,6,7,12,36,880,10414,4581,2,31/07/2022,04/08/1987,17/06/2011,22/07/2021,10,3_Between 30 and 40,1,25,1,5_Between 10-15 years,Full-time
1944,27,Yes,Travel_Frequently,Human Resources,Bachelor,Low,Female,Medium,Human Resources,Medium,Low,Better,Married,None,No,12,1,1,0,0,22,58,1337,19555,2863,2,31/07/2022,11/05/1996,17/03/2021,23/07/2021,0,2_Between 20 and 30,2,27,1,1_Less than 1 year,Full-time
331,32,Yes,Travel_Rarely,Research & Development,Bachelor,Very High,Male,Medium,Laboratory Technician,High,Excellent,Bad,Single,None,Yes,14,0,4,1,2,1,62,515,9571,3730,2,31/07/2022,16/12/1990,28/09/2018,03/08/2021,3,3_Between 30 and 40,1,29,1,2_Between 1-3 years,Full-time
1604,28,Yes,Travel_Rarely,Research & Development,Bachelor,High,Male,High,Laboratory Technician,Medium,Good,Better,Married,High,Yes,17,1,1,0,0,24,51,329,7324,2408,3,31/07/2022,28/02/1995,27/09/2020,03/08/2021,1,2_Between 20 and 30,1,27,1,2_Between 1-3 years,Contractor
1098,44,Yes,Travel_Rarely,Human Resources,College,Medium,Male,Medium,Human Resources,Low,Excellent,Better,Married,Low,No,14,9,24,3,6,1,91,1376,2326,10482,1,31/07/2022,26/08/1978,20/07/2002,04/08/2021,19,4_Between 40 and 50,1,25,1,7_15+ years,Full-time
977,58,Yes,Travel_Rarely,Research & Development,Bachelor,Very High,Male,High,Research Scientist,High,Outstanding,Better,Single,None,No,24,4,7,0,0,2,51,289,26227,2479,4,31/07/2022,25/05/1965,25/04/2021,12/08/2021,0,5_Between 50 and 60,2,58,2,1_Less than 1 year,Full-time
1052,36,Yes,Travel_Rarely,Research & Development,Bachelor,Low,Male,High,Laboratory Technician,High,Excellent,Good,Divorced,Low,No,14,7,9,0,0,15,81,660,7858,4834,3,31/07/2022,07/12/1986,13/01/2021,17/08/2021,1,3_Between 30 and 40,1,35,2,2_Between 1-3 years,Full-time
1427,31,Yes,Travel_Frequently,Sales,Master,Medium,Female,Low,Sales Representative,High,Good,Better,Single,None,No,12,1,1,0,0,1,50,667,16154,1359,3,31/07/2022,23/07/1992,03/04/2021,27/08/2021,0,3_Between 30 and 40,1,31,1,1_Less than 1 year,Contractor
723,50,Yes,Travel_Frequently,Sales,College,Medium,Male,High,Sales Executive,High,Good,Better,Married,Low,Yes,14,3,18,1,3,8,50,562,23452,6796,4,31/07/2022,22/05/1973,26/08/2018,28/08/2021,3,5_Between 50 and 60,1,47,1,2_Between 1-3 years,Contractor
